stock_id,seconds_per_interval,r2_score,std
stock_id=112,40,0.7034008710529079,0.021083462946686317
stock_id=112,50,0.7065325458425451,0.02031667092027489
stock_id=112,60,0.7017170791390581,0.020764098042082377
stock_id=112,120,0.6911478982870733,0.014666109400758734
stock_id=112,200,0.7068092726411248,0.018860579351574217
stock_id=113,30,0.7879700487305001,0.01133712232652674
stock_id=113,40,0.7844737916633158,0.009573059964451533
stock_id=113,50,0.7928380790806894,0.00977810205640701
stock_id=113,60,0.7912831147439676,0.011148225066262328
stock_id=113,120,0.7907549880145389,0.009754597820578564
stock_id=113,200,0.7971316915562914,0.011658458200858533
stock_id=114,30,0.8075226769749662,0.010481626673967103
stock_id=114,40,0.8098591864372542,0.011285098817825778
stock_id=114,50,0.8004710723148589,0.011566893096472271
stock_id=114,60,0.8062149111489164,0.011970499222008702
stock_id=114,120,0.8108184007939533,0.013595035570786689
stock_id=114,200,0.8080931874314153,0.013044455297473263
stock_id=115,30,0.6326053031645832,0.04450124247205955
stock_id=115,40,0.6106183124827818,0.0511977131048102
stock_id=115,50,0.6292454327763105,0.04698255691057016
stock_id=115,60,0.5911439771851681,0.053037222262232085
stock_id=115,120,0.6320162105939617,0.04158047488483893
stock_id=115,200,0.6007372907341904,0.06011749437245035
stock_id=116,30,0.7459708727794858,0.018120301417443693
stock_id=116,40,0.7560950343660704,0.012166619321337873
stock_id=116,50,0.7501591897449545,0.011420511411522925
stock_id=116,60,0.7504380864615067,0.013189295002955206
stock_id=116,120,0.7501752090727152,0.01200386923482749
stock_id=116,200,0.7494453061004414,0.010948658918656295
stock_id=118,30,0.7165082682867088,0.02722977989222431
stock_id=118,40,0.7095875759087085,0.0240112565679523
stock_id=118,50,0.7121281181154718,0.02375966840730265
stock_id=118,60,0.7076071143558118,0.018826271948902944
stock_id=118,120,0.7127748832634502,0.0213073997122979
stock_id=118,200,0.7132237542003944,0.021628531594496788
stock_id=119,30,0.8377774549955038,0.014080036616961148
stock_id=119,40,0.8342320123715441,0.009696886455535278
stock_id=119,50,0.8444409763991937,0.013094476235195107
stock_id=119,60,0.8396707490044649,0.00780218467684617
stock_id=119,120,0.8405917980771351,0.009076917836777876
stock_id=119,200,0.8364061611145155,0.009691700495566601
stock_id=120,30,0.7664259351041155,0.013476910563881946
stock_id=120,40,0.7670180509784406,0.012147926010885792
stock_id=120,50,0.7734819395085368,0.012591903532137778
stock_id=120,60,0.7679282626648677,0.017366669578220143
stock_id=120,120,0.7728228540669528,0.014202012038732895
stock_id=120,200,0.7724105430741273,0.00861986987110075
stock_id=122,30,0.7471301939000063,0.016392342905073735
stock_id=122,40,0.7419043748491164,0.019858257272673947
stock_id=122,50,0.7349316891602101,0.028062435248082294
stock_id=122,60,0.7446891008156259,0.019859304494955227
stock_id=122,120,0.7431410590259195,0.023909487722663086
stock_id=122,200,0.734637168422634,0.025641971482167084
stock_id=123,30,0.813693823399485,0.009530057610518294
stock_id=123,40,0.8133273023207694,0.01267197925140166
stock_id=123,50,0.8171509055943222,0.013683094338347178
stock_id=123,60,0.814276810796122,0.009169310554986694
stock_id=123,120,0.8150757551583977,0.017267707219269946
stock_id=123,200,0.8134416513675055,0.01080198260459404
stock_id=124,30,0.7962097952425223,0.013068527156485467
stock_id=124,40,0.7959751818908962,0.013455585987862737
stock_id=124,50,0.7987363587047789,0.016395061966336215
stock_id=124,60,0.793800574941949,0.010006122266682743
stock_id=124,120,0.8007383784664647,0.015540606927561014
stock_id=124,200,0.7929378640075633,0.013115321725154696
stock_id=125,30,0.7907038612699894,0.020335620461458974
stock_id=125,40,0.7917757711290164,0.017628042706527805
stock_id=125,50,0.8017218270610955,0.013905237267835777
stock_id=125,60,0.7994236153524733,0.018126817304345826
stock_id=125,120,0.8094980570220331,0.01530823820869236
stock_id=125,200,0.8046751968225564,0.016915119790520045
stock_id=126,30,0.7096112936093993,0.012443219160357417
stock_id=126,40,0.7137843846650623,0.010006231389354373
stock_id=126,50,0.7192117990373517,0.011610171024674355
stock_id=126,60,0.7158068506147608,0.014098545686161807
stock_id=126,120,0.7192031386903778,0.017052445289343122
stock_id=126,200,0.7203367916822119,0.01200004392130601
stock_id=13,30,0.7905647224179292,0.024047479302643903
stock_id=13,40,0.7777691378059306,0.03435032953733723
stock_id=13,50,0.7738969610661266,0.03802819214967976
stock_id=13,60,0.7798236227380542,0.0319950279456795
stock_id=13,120,0.7829785219775708,0.02321052019254345
stock_id=13,200,0.7803704295702224,0.03250647987030532
stock_id=14,30,0.8121656593746011,0.014233817539202116
stock_id=14,40,0.8008123222670337,0.010130943830941073
stock_id=14,50,0.8047015182619056,0.015559506582662534
stock_id=14,60,0.8040069380070832,0.016392004901624072
stock_id=14,120,0.7979214596202184,0.016229035911993074
stock_id=14,200,0.8038611891830978,0.019857952743574266
stock_id=15,30,0.8015548769846685,0.019195501508027946
stock_id=15,40,0.8064161732777888,0.019021730867530756
stock_id=15,50,0.8030906440141189,0.022677366468032752
stock_id=15,60,0.7956247132913573,0.020429841486182744
stock_id=15,120,0.8007018469070311,0.016474331463715807
stock_id=15,200,0.8077480730046507,0.014343766146475399
stock_id=16,30,0.7412745084027436,0.020393646221998657
stock_id=16,40,0.7352351349684334,0.014737806056564863
stock_id=16,50,0.7389882494461386,0.01590344059766586
stock_id=16,60,0.7452431503666663,0.01748899773596925
stock_id=16,120,0.7392201180730004,0.0198239064234847
stock_id=16,200,0.7428768838196533,0.01800612929258887
stock_id=17,30,0.8182512262561226,0.011123923387319542
stock_id=17,40,0.8193881903653768,0.011918361646627898
stock_id=17,50,0.8180603093266365,0.010403530950129226
stock_id=17,60,0.8181087388142398,0.01251545176079601
stock_id=17,120,0.8191621755317232,0.013175751126799055
stock_id=17,200,0.8225080110520571,0.014096815932093788
stock_id=18,30,0.6209644808019744,0.017505765980536617
stock_id=18,40,0.6232522176325379,0.012504108569677413
stock_id=18,50,0.628349468117316,0.014140070508913222
stock_id=18,60,0.6335442375571108,0.009226155318105849
stock_id=18,120,0.6312788613801977,0.009100634036476539
stock_id=18,200,0.635548104416466,0.017119324733312645
stock_id=19,30,0.7053644342600858,0.03207952775378215
stock_id=19,40,0.7093968619150229,0.03367987134896537
stock_id=19,50,0.7022022109681724,0.03124944351627194
stock_id=19,60,0.7090100468448964,0.032010480452273574
stock_id=19,120,0.7158402851507867,0.03617586051834116
stock_id=19,200,0.7006231098023028,0.028917697879297675
stock_id=2,30,0.8090001969806228,0.022470835938781644
stock_id=2,40,0.806552705626635,0.020797806668853176
stock_id=2,50,0.7954009213459221,0.02317908882081733
stock_id=2,60,0.7917867392333097,0.02266643993499578
stock_id=2,120,0.812784208938979,0.0280100734556804
stock_id=2,200,0.8148587395979743,0.01797469619934987
stock_id=20,30,0.8416317676944383,0.01006717857201116
stock_id=20,30,0.8364826946834901,0.014366493951289461
stock_id=20,40,0.8384100881257515,0.010848930162296214
stock_id=20,40,0.840612773113038,0.014765731502935368
stock_id=20,50,0.8394743372791785,0.008849191955278371
stock_id=20,50,0.8409172483878604,0.009821187422563523
stock_id=20,60,0.8387774001123622,0.01883274458173609
stock_id=20,60,0.8388817546280704,0.011131766529256642
stock_id=20,120,0.832895902923412,0.012276921326432311
stock_id=20,120,0.838330115800215,0.013247448925747458
stock_id=20,200,0.8410703712604507,0.009275304787639455
stock_id=20,200,0.8391666430566467,0.009387261010657235
stock_id=21,30,0.7604179901710142,0.03068949906720924
stock_id=21,30,0.755797148690361,0.0315615649945177
stock_id=21,40,0.7485352601294235,0.026894869213850904
stock_id=21,40,0.7417709064800906,0.03147400003638409
stock_id=21,50,0.7495552639276644,0.031846192621609544
stock_id=21,50,0.7554099893992253,0.03035444697773838
stock_id=21,60,0.7413711015183198,0.02839966851828123
stock_id=21,60,0.7578890867116492,0.03218573933213704
stock_id=21,120,0.7401280908402187,0.03237388058667655
stock_id=21,120,0.7385187777786921,0.027033534231539796
stock_id=21,200,0.7482431745590076,0.03074548564759398
stock_id=21,200,0.7438879532502252,0.024967751447722883
stock_id=22,30,0.7508849840833188,0.0114971744579795
stock_id=22,40,0.7477465231167127,0.01221988673878522
stock_id=22,50,0.7483493061819618,0.011707199015066762
stock_id=22,60,0.7474530355548058,0.01057254372234492
stock_id=22,120,0.7483496022928599,0.012192773076275304
stock_id=22,200,0.7535161209646634,0.010636594046209095
stock_id=23,30,0.8027051985511683,0.011197718207520416
stock_id=23,40,0.8046256399183681,0.009681217217551427
stock_id=23,50,0.8058680621511188,0.009688477971323542
stock_id=23,60,0.8027980785555353,0.011656181449220891
stock_id=23,120,0.8044310886761593,0.009450683630847456
stock_id=23,200,0.8041385023383967,0.011093807758086544
stock_id=26,30,0.7580229417543775,0.010474649325717652
stock_id=26,40,0.7652781451499767,0.014781871670169111
stock_id=26,50,0.7591907903467596,0.018731806222007753
stock_id=26,60,0.7629613217071303,0.015141665461046542
stock_id=26,120,0.7638436486466146,0.01110344266996407
stock_id=26,200,0.7637040767423753,0.012445314639595353
stock_id=27,30,0.7243132968589947,0.015017717048864952
stock_id=27,40,0.7206328125645279,0.012265430581708972
stock_id=27,50,0.7299272530957819,0.011774788220278859
stock_id=27,60,0.727475368562337,0.010862999790685723
stock_id=27,120,0.7272951168254578,0.010690941413771637
stock_id=27,200,0.7264643183394744,0.014489391673135774
stock_id=28,30,0.7343508296315611,0.013369085309678192
stock_id=28,40,0.7406861618000058,0.017429750952498522
stock_id=28,50,0.730003912050954,0.013868742240665248
stock_id=28,60,0.7316581397849409,0.019039137140169318
stock_id=28,120,0.7336002616960258,0.01579510006636934
stock_id=28,200,0.7324479253517698,0.020195739484167745
stock_id=29,30,0.8481557504170162,0.009287619240091591
stock_id=29,40,0.8465790119031832,0.00755691941231771
stock_id=29,50,0.8507299470468143,0.008201980478988404
stock_id=29,60,0.851342082535932,0.008909682813651572
stock_id=29,120,0.8481135810299347,0.010042211769123217
stock_id=29,200,0.850415141490058,0.006960652732230387
stock_id=3,30,0.7303644812899461,0.007896980944170295
stock_id=3,40,0.7308627355462926,0.010831748921975939
stock_id=3,50,0.7316380483236898,0.009741691901861929
stock_id=3,60,0.7302031781382585,0.010407617110893356
stock_id=3,120,0.7276389394403936,0.009502702747564686
stock_id=3,200,0.7286981493554967,0.011291384310099776
stock_id=30,30,0.7475212789406196,0.016588396951505335
stock_id=30,40,0.7489828546430765,0.018993813975415268
stock_id=30,50,0.7519645658907864,0.022109684189871588
stock_id=30,60,0.7401496016100444,0.021842120784736543
stock_id=30,120,0.7337271736393891,0.02077974962592843
stock_id=30,200,0.7340457897083209,0.02434005703218849
stock_id=31,30,0.679088390918017,0.010709478420763146
stock_id=31,40,0.6831305158487286,0.016236853427979484
stock_id=31,50,0.6794111150130937,0.01130266330678236
stock_id=31,60,0.6835063674136111,0.013539526973305287
stock_id=31,120,0.6858499328374711,0.00968968584876269
stock_id=31,200,0.6810988016807611,0.012474357601833352
stock_id=32,30,0.7849403994034554,0.0174023894804954
stock_id=32,40,0.7887560412055833,0.012254556228070767
stock_id=32,50,0.7886741163698329,0.014645646244961216
stock_id=32,60,0.7857497003922853,0.018224194982804177
stock_id=32,120,0.792193777398154,0.015682342856400983
stock_id=32,200,0.7868713037979332,0.016604287363187982
stock_id=33,30,0.70548921204722,0.01695694508586782
stock_id=33,40,0.7065513493359056,0.018806592882354797
stock_id=33,50,0.7102309266054333,0.016359538212648926
stock_id=33,60,0.7160415455891257,0.01561479643536471
stock_id=33,120,0.7147723950536512,0.018987550698579974
stock_id=33,200,0.7155053603236354,0.017909131768132195
stock_id=34,30,0.8162108129951348,0.012893641321151119
stock_id=34,40,0.8146603602108309,0.01433052230468556
stock_id=34,50,0.8218489455605915,0.01570220039685084
stock_id=34,60,0.8207673291388561,0.01690121962495113
stock_id=34,120,0.8226974691549855,0.013578902773513757
stock_id=34,200,0.8155346856415069,0.017204981588022507
stock_id=35,30,0.768192204234061,0.015835885505192195
stock_id=35,40,0.7806992528410691,0.015246196914990021
stock_id=35,50,0.776818793829302,0.01936022896689993
stock_id=35,60,0.7799161462760983,0.017814310064001544
stock_id=35,120,0.7966703167305811,0.015526845790833155
stock_id=35,200,0.7899923282532008,0.02068601833321635
stock_id=36,30,0.7493597637959882,0.02143332857078487
stock_id=36,40,0.7443760942336987,0.02098368917417854
stock_id=36,50,0.7364843988571128,0.01640552154462611
stock_id=36,60,0.7477182338386102,0.02362199575290022
stock_id=36,120,0.7461499792350259,0.021308834489001678
stock_id=36,200,0.7480732941633865,0.020892641051117725
stock_id=37,30,0.6757346642094999,0.013576385866635048
stock_id=37,40,0.6725240423282068,0.012827353403540884
stock_id=37,50,0.6738634695826218,0.014914641723170535
stock_id=37,60,0.6796668433863537,0.012201075575729404
stock_id=37,120,0.6759367678601944,0.009395738819353237
stock_id=37,200,0.6840582224373535,0.013586721363924728
stock_id=38,30,0.7167601086158868,0.01937137332063786
stock_id=38,40,0.7189311941575602,0.02037997660775095
stock_id=38,50,0.7175500929651427,0.021615076633843863
stock_id=38,60,0.7148180573664442,0.020282916589602303
stock_id=38,120,0.7105652031326781,0.01812899380545597
stock_id=38,200,0.7123650884329276,0.020203086718257723
stock_id=39,30,0.841088031154197,0.012671778626473748
stock_id=39,40,0.8449215065070262,0.013651743265054346
stock_id=39,50,0.8434521642159736,0.012787717270332045
stock_id=39,60,0.8468955422527193,0.012051252611593918
stock_id=39,120,0.8456530986783151,0.008745124982818422
stock_id=39,200,0.8409740991425046,0.015323961314172492
stock_id=4,30,0.7181844974863065,0.023587932125433107
stock_id=4,40,0.7139648833777525,0.02167010806477793
stock_id=4,50,0.7213311699604988,0.024927159303338338
stock_id=4,60,0.7253073059004653,0.022542350176694433
stock_id=4,120,0.7130196148839815,0.025755852953202197
stock_id=4,200,0.7270964975868257,0.02204377613610028
stock_id=40,30,0.6796441706133857,0.01298701758695437
stock_id=40,40,0.6851086947480526,0.011373297500085068
stock_id=40,50,0.6849943938429647,0.015052250268159196
stock_id=40,60,0.6865326645365318,0.013391124821188663
stock_id=40,120,0.6901101858858663,0.013064755058196452
stock_id=40,200,0.6890318547788489,0.01678273466794621
stock_id=41,30,0.8109013517921108,0.01644621976198487
stock_id=41,40,0.8118864790311081,0.013943564916536815
stock_id=41,50,0.8012657069546074,0.01263983015314134
stock_id=41,60,0.8063365788997293,0.015752197097356358
stock_id=41,120,0.7955466164246238,0.018594203295656142
stock_id=41,200,0.8001788475100161,0.017506490117445143
stock_id=42,30,0.6105305569073374,0.0842406794727711
stock_id=42,40,0.6299678144467331,0.05910188047057694
stock_id=42,50,0.6777641086399959,0.07008016072935097
stock_id=42,60,0.624298044944921,0.0626444245984103
stock_id=42,120,0.6302094586843446,0.0602894857276143
stock_id=42,200,0.6491016751683681,0.0483639997381301
stock_id=43,30,0.882981288315467,0.0071666132387926545
stock_id=43,40,0.8767400378019827,0.006532026891249049
stock_id=43,50,0.8805798859490187,0.0088414975208754
stock_id=43,60,0.8743703720659145,0.008055580534083654
stock_id=43,120,0.8792779558780948,0.007103645339449163
stock_id=43,200,0.8796530189817133,0.007406373404095296
stock_id=44,30,0.8028139188227549,0.017949973071139554
stock_id=44,40,0.8065341811352299,0.018528982164982027
stock_id=44,50,0.798904047479845,0.014165591490895309
stock_id=44,60,0.7981779157469027,0.017038141696050613
stock_id=44,120,0.8083853873360767,0.015314163366775024
stock_id=44,200,0.8003057077296314,0.017816287558360958
stock_id=46,30,0.7801397530170127,0.018453890550445835
stock_id=46,40,0.7835228812037434,0.018007225418926732
stock_id=46,50,0.7804854436022944,0.010165142833330913
stock_id=46,60,0.7842001690426047,0.013905252851415303
stock_id=46,120,0.7834441389578777,0.015681924520330938
stock_id=46,200,0.7747606605122558,0.015526301837895625
stock_id=47,30,0.7377003918742824,0.036111750408157325
stock_id=47,40,0.7342095063124714,0.030278069578461006
stock_id=47,50,0.7329519893154386,0.034311946475717815
stock_id=47,60,0.7477670287973419,0.03205387259387
stock_id=47,120,0.7372128309479188,0.02783192405055634
stock_id=47,200,0.7311248274340671,0.039736156268405196
stock_id=48,30,0.7537481356209302,0.017614746987879376
stock_id=48,40,0.7500518695092123,0.021590186872055817
stock_id=48,50,0.7552429268948224,0.017757005163261442
stock_id=48,60,0.7440710930739872,0.018432534830595062
stock_id=48,120,0.7516579440306921,0.02161442615276555
stock_id=48,200,0.740570924349968,0.017461199727147488
stock_id=5,30,0.7272554440095222,0.014680162383187428
stock_id=5,40,0.7267809303119959,0.008645574583424898
stock_id=5,50,0.7419620012958866,0.011988324239445488
stock_id=5,60,0.7308918112352493,0.012726946177098866
stock_id=5,120,0.7345683167109451,0.008873708103032698
stock_id=5,200,0.7359543202619749,0.010250761788733785
stock_id=50,30,0.7577042465955546,0.012805181890681803
stock_id=50,40,0.7559927365839527,0.01104487752697891
stock_id=50,50,0.7571639374730249,0.0066028771092262175
stock_id=50,60,0.7556057005880675,0.015810161685094193
stock_id=50,120,0.7531475232974609,0.013600576007593648
stock_id=50,200,0.7536007898688019,0.014898641729285572
stock_id=51,30,0.7918686150369101,0.0161311624073951
stock_id=51,40,0.7994139912014468,0.014841592576508342
stock_id=51,50,0.7960067968141579,0.015156225764800656
stock_id=51,60,0.7982275070233891,0.014810935064571675
stock_id=51,120,0.7995929605974148,0.014492094876650964
stock_id=51,200,0.8022006319156851,0.011920693241809558
stock_id=52,30,0.8155522965008057,0.014317156312100334
stock_id=52,40,0.8208901640787583,0.010642038216353933
stock_id=52,50,0.8184285495793621,0.010080482040819285
stock_id=52,60,0.8182226217724761,0.010111732108958027
stock_id=52,120,0.8198874413105386,0.012317298118939097
stock_id=52,200,0.8191778750714966,0.01089579451685082
stock_id=53,30,0.8379187512909088,0.010950108847230163
stock_id=53,40,0.8341785033457368,0.007841989814378288
stock_id=53,50,0.8367304281488975,0.008289307055250356
stock_id=53,60,0.8338053534210277,0.007301720349325138
stock_id=53,120,0.8368262487012036,0.006943326427766895
stock_id=53,200,0.8368620418640382,0.008944394261002677
stock_id=55,30,0.7506049575118483,0.007031581139317124
stock_id=55,40,0.7505120157139502,0.010962131535800801
stock_id=55,50,0.7535750386074693,0.010193491930511082
stock_id=55,60,0.7533454610322777,0.010796824180526838
stock_id=55,120,0.7491312781083134,0.016538622530086484
stock_id=55,200,0.7489212146059431,0.009990115285084832
stock_id=56,30,0.8259606562092381,0.008526950997878384
stock_id=56,40,0.825880998649583,0.01087688742017014
stock_id=56,50,0.8261335646123769,0.00890857846906524
stock_id=56,60,0.8272366033723403,0.007846207459285584
stock_id=56,120,0.8276093992930506,0.007994302548297392
stock_id=56,200,0.8254700270965383,0.008092585476411304
stock_id=58,30,0.7477714773908284,0.018020050315394873
stock_id=58,40,0.7403236021795851,0.01588453914707695
stock_id=58,50,0.7356209164468274,0.01557087716521837
stock_id=58,60,0.7372082569607967,0.02006642652778628
stock_id=58,120,0.7378698059100436,0.014337067275991941
stock_id=58,200,0.7379054076277545,0.017506948268009033
stock_id=59,30,0.6406756140855792,0.1059560800950026
stock_id=59,40,0.6480462141475398,0.10273578315045429
stock_id=59,50,0.6975374289015613,0.10402300199298861
stock_id=59,60,0.65043521024159,0.10778901587270134
stock_id=59,120,0.6749757621828907,0.11054936134562715
stock_id=59,200,0.6590848239985598,0.10191932294468962
stock_id=6,30,0.7393838083832575,0.019374283829121312
stock_id=6,40,0.7335685034247191,0.016279174873648775
stock_id=6,50,0.7348051001278886,0.019086512008789705
stock_id=6,60,0.7300484258536469,0.014186475076988678
stock_id=6,120,0.727143092168754,0.01684225337156534
stock_id=6,200,0.7293365048747285,0.019625595282865293
stock_id=60,30,0.7003314405878021,0.014827659510114647
stock_id=60,40,0.7052286223146929,0.015871170598282507
stock_id=60,50,0.7006459571535973,0.017935092933300516
stock_id=60,60,0.7079436294135162,0.012526398901126567
stock_id=60,120,0.6995870746729669,0.013411098392537922
stock_id=60,200,0.6998683963439157,0.016143930829651702
stock_id=61,30,0.7992457594454578,0.015846646389060758
stock_id=61,40,0.798092909716608,0.015273049173627784
stock_id=61,50,0.7956795761930436,0.014875404369019667
stock_id=61,60,0.7973732338969204,0.011330103646203387
stock_id=61,120,0.7942385042602332,0.010997256000793678
stock_id=61,200,0.8016697896259506,0.018919400283277744
stock_id=62,30,0.7798603921382686,0.011257284426084927
stock_id=62,40,0.7821667203377304,0.007653108447694164
stock_id=62,50,0.7892777345717906,0.008134653658735764
stock_id=62,60,0.785305135209927,0.008817418572169491
stock_id=62,120,0.7836205766709817,0.009065517858503654
stock_id=62,200,0.7839724016424088,0.011189455693922833
stock_id=63,30,0.7390999633544892,0.015945984966119164
stock_id=63,40,0.7336131388340266,0.01662938204285114
stock_id=63,50,0.7354956980941612,0.016089939184779748
stock_id=63,60,0.7422854786755708,0.009503672536843852
stock_id=63,120,0.7398658582583804,0.014650681374581259
stock_id=63,200,0.7322503217526108,0.014051703894929718
stock_id=64,30,0.8053024143089681,0.015514629294749002
stock_id=64,40,0.8069682990715847,0.01706860829495109
stock_id=64,50,0.8043712444017732,0.012783415886436736
stock_id=64,60,0.7998730825410306,0.014287299660268012
stock_id=64,120,0.8065820958112949,0.012453169077039417
stock_id=64,200,0.8005651831087512,0.012014738021167858
stock_id=66,30,0.7499005038430939,0.02449736754659365
stock_id=66,40,0.7481654568139732,0.016385216607949435
stock_id=66,50,0.754623294000994,0.021509073876155905
stock_id=66,60,0.7544184304249797,0.02559289164248921
stock_id=66,120,0.7425864406343492,0.020090145808682305
stock_id=66,200,0.7416279767078995,0.021908548081356338
stock_id=67,30,0.7872861087047245,0.012456574638133098
stock_id=67,40,0.7910146267827372,0.016947424587417888
stock_id=67,50,0.7942890169101111,0.01022118673403545
stock_id=67,60,0.7972068303798132,0.01303714488757846
stock_id=67,120,0.7897824658262171,0.016293382862065785
stock_id=67,200,0.7893623066394003,0.013446625889184362
stock_id=68,30,0.7983508594341839,0.02215610178684202
stock_id=68,40,0.7970027411024218,0.019658187183286303
stock_id=68,50,0.7950240554523228,0.020622405820903418
stock_id=68,60,0.794373291856446,0.015853182838133546
stock_id=68,120,0.8056044491197986,0.020072920343706044
stock_id=68,200,0.8040032965522144,0.019338280698936724
stock_id=69,30,0.7955817629451409,0.014514449419565836
stock_id=69,40,0.793293083806,0.015830562302126042
stock_id=69,50,0.7997539977570934,0.013606512573582061
stock_id=69,60,0.7916792659905896,0.014873880432992526
stock_id=69,120,0.79744987035476,0.013605142780273742
stock_id=69,200,0.7977595075760868,0.014354236338626834
stock_id=7,30,0.7421451524307907,0.016238351020381493
stock_id=7,40,0.7447305286842252,0.015173197920484322
stock_id=7,50,0.7451144923587936,0.014688675755758756
stock_id=7,60,0.751558146386805,0.015357294908492644
stock_id=7,120,0.7578781292458362,0.017154269879849412
stock_id=7,200,0.7496159965423733,0.01806426719421444
stock_id=70,30,0.7642222620631322,0.015577083545347795
stock_id=70,40,0.765940974755621,0.012505195191709319
